# step, loss_train, loss_test, metrics_test
1.950000000000000000e+04 4.679414927959442139e-01 6.850531101226806641e-01 1.383225440979003906e+00 2.014895975589752197e-01 8.599771559238433838e-02 3.211929798126220703e-01
2.000000000000000000e+04 5.163610577583312988e-01 8.252360820770263672e-01 1.432345390319824219e+00 2.001355588436126709e-01 1.015665307641029358e-01 3.195298314094543457e-01
2.050000000000000000e+04 4.506223499774932861e-01 8.831220269203186035e-01 1.465278029441833496e+00 1.992796510457992554e-01 9.498676657676696777e-02 3.277621865272521973e-01
2.100000000000000000e+04 3.945141434669494629e-01 7.818720936775207520e-01 1.364585995674133301e+00 2.050776779651641846e-01 1.115025430917739868e-01 3.309904038906097412e-01
2.150000000000000000e+04 5.617010593414306641e-01 7.127593159675598145e-01 1.521660327911376953e+00 2.194430977106094360e-01 1.097484752535820007e-01 3.317242860794067383e-01
2.200000000000000000e+04 4.160763025283813477e-01 8.426495194435119629e-01 1.412897586822509766e+00 2.081933319568634033e-01 1.001970320940017700e-01 3.175371885299682617e-01
2.250000000000000000e+04 5.342416167259216309e-01 7.289867401123046875e-01 1.404164433479309082e+00 2.008593678474426270e-01 1.004458442330360413e-01 3.185627460479736328e-01
2.300000000000000000e+04 4.123913049697875977e-01 7.248553633689880371e-01 1.271692156791687012e+00 2.042486518621444702e-01 8.898630738258361816e-02 3.208025693893432617e-01
2.350000000000000000e+04 5.359433889389038086e-01 7.696875929832458496e-01 1.212972402572631836e+00 2.072969675064086914e-01 8.990211784839630127e-02 2.842533588409423828e-01
2.400000000000000000e+04 4.217024147510528564e-01 9.763725996017456055e-01 1.313198447227478027e+00 2.027258872985839844e-01 8.855543285608291626e-02 2.834545969963073730e-01
2.450000000000000000e+04 3.374587595462799072e-01 8.029150366783142090e-01 1.376525163650512695e+00 1.934159100055694580e-01 9.091090410947799683e-02 3.193775117397308350e-01
2.500000000000000000e+04 4.762206971645355225e-01 9.278914928436279297e-01 1.352653622627258301e+00 2.078281491994857788e-01 9.187777340412139893e-02 2.975657880306243896e-01
2.550000000000000000e+04 4.950032532215118408e-01 8.595464825630187988e-01 1.432202577590942383e+00 1.968238204717636108e-01 8.775573968887329102e-02 3.237527608871459961e-01
2.600000000000000000e+04 4.200987219810485840e-01 7.309627532958984375e-01 1.196458935737609863e+00 2.022145092487335205e-01 9.155704826116561890e-02 3.339914977550506592e-01
2.650000000000000000e+04 3.975071609020233154e-01 7.729625105857849121e-01 1.521825432777404785e+00 1.939439624547958374e-01 7.932437211275100708e-02 3.157713115215301514e-01
2.700000000000000000e+04 3.482535183429718018e-01 8.233716487884521484e-01 1.456433415412902832e+00 1.902663111686706543e-01 8.707746863365173340e-02 3.183879554271697998e-01
2.750000000000000000e+04 4.639125466346740723e-01 8.973560333251953125e-01 1.089696764945983887e+00 1.998135000467300415e-01 8.544568717479705811e-02 3.195383250713348389e-01
2.800000000000000000e+04 3.860119283199310303e-01 5.740131139755249023e-01 1.764761686325073242e+00 2.027667760848999023e-01 7.859476655721664429e-02 2.999093234539031982e-01
2.850000000000000000e+04 4.955303966999053955e-01 1.146791934967041016e+00 1.278853774070739746e+00 1.992219388484954834e-01 9.525098651647567749e-02 2.963946759700775146e-01
2.900000000000000000e+04 4.851252734661102295e-01 5.849684476852416992e-01 9.802041053771972656e-01 2.191334515810012817e-01 8.875591307878494263e-02 2.977988719940185547e-01
2.950000000000000000e+04 4.827489256858825684e-01 8.398452997207641602e-01 1.363810062408447266e+00 1.995748579502105713e-01 8.595206588506698608e-02 2.865600585937500000e-01
3.000000000000000000e+04 4.784428477287292480e-01 9.242924451828002930e-01 1.755792379379272461e+00 2.012077271938323975e-01 9.273927658796310425e-02 3.110372424125671387e-01
3.050000000000000000e+04 3.938441574573516846e-01 8.642150759696960449e-01 1.413192749023437500e+00 1.973736435174942017e-01 8.916919678449630737e-02 2.933936417102813721e-01
3.100000000000000000e+04 4.174495339393615723e-01 8.964691162109375000e-01 1.402183890342712402e+00 1.963035017251968384e-01 8.663890510797500610e-02 3.093290030956268311e-01
3.150000000000000000e+04 4.157405495643615723e-01 8.852383494377136230e-01 1.191816687583923340e+00 1.860792785882949829e-01 8.919341117143630981e-02 3.339416086673736572e-01
3.200000000000000000e+04 4.115399122238159180e-01 8.942654132843017578e-01 1.564976096153259277e+00 1.969852149486541748e-01 8.593263477087020874e-02 3.034448325634002686e-01
3.250000000000000000e+04 3.753891289234161377e-01 9.138403534889221191e-01 1.480996966361999512e+00 1.894625276327133179e-01 8.858326822519302368e-02 3.189371824264526367e-01
3.300000000000000000e+04 3.473517894744873047e-01 7.581710219383239746e-01 1.554320096969604492e+00 2.015366405248641968e-01 8.900999277830123901e-02 3.025940656661987305e-01
3.350000000000000000e+04 4.404355883598327637e-01 9.501157402992248535e-01 1.635553717613220215e+00 2.037330120801925659e-01 8.952594548463821411e-02 3.032636940479278564e-01
3.400000000000000000e+04 3.906442821025848389e-01 7.343871593475341797e-01 1.653396964073181152e+00 2.021086066961288452e-01 8.388081192970275879e-02 2.871228456497192383e-01
3.450000000000000000e+04 6.397977471351623535e-01 6.482281684875488281e-01 1.294764041900634766e+00 1.916789412498474121e-01 8.546403050422668457e-02 2.903419435024261475e-01
3.500000000000000000e+04 4.596391916275024414e-01 7.881608605384826660e-01 1.194103956222534180e+00 2.032714039087295532e-01 8.947162330150604248e-02 2.864681482315063477e-01
3.550000000000000000e+04 3.616833388805389404e-01 8.764278292655944824e-01 1.294849514961242676e+00 1.923158466815948486e-01 9.277057647705078125e-02 3.107140362262725830e-01
3.600000000000000000e+04 4.225930869579315186e-01 8.323781490325927734e-01 1.260565161705017090e+00 2.011404931545257568e-01 9.009021520614624023e-02 2.905930578708648682e-01
3.650000000000000000e+04 5.369784832000732422e-01 9.409360289573669434e-01 1.458559751510620117e+00 1.924690306186676025e-01 9.885250031948089600e-02 3.173111081123352051e-01
3.700000000000000000e+04 5.811744332313537598e-01 9.881370663642883301e-01 1.270646572113037109e+00 2.075354307889938354e-01 8.574808388948440552e-02 2.786047458648681641e-01
3.750000000000000000e+04 5.232542157173156738e-01 6.732708811759948730e-01 1.173244357109069824e+00 1.964744180440902710e-01 9.688106179237365723e-02 3.006682097911834717e-01
3.800000000000000000e+04 5.221892595291137695e-01 7.669346332550048828e-01 9.762376546859741211e-01 1.898405402898788452e-01 8.384111523628234863e-02 3.085308969020843506e-01
3.850000000000000000e+04 5.066952705383300781e-01 7.467391490936279297e-01 1.213585376739501953e+00 1.947714835405349731e-01 8.657217025756835938e-02 2.886613905429840088e-01
3.900000000000000000e+04 4.660118520259857178e-01 8.780379295349121094e-01 1.419330596923828125e+00 1.930044442415237427e-01 9.841422736644744873e-02 3.152469992637634277e-01
3.950000000000000000e+04 2.933636903762817383e-01 9.956667423248291016e-01 1.031038045883178711e+00 1.978452652692794800e-01 1.010509282350540161e-01 2.956942319869995117e-01
4.000000000000000000e+04 4.309925436973571777e-01 5.165072083473205566e-01 1.128804206848144531e+00 1.956381797790527344e-01 8.827874809503555298e-02 2.994575202465057373e-01
4.050000000000000000e+04 4.525899291038513184e-01 6.910124421119689941e-01 1.199386119842529297e+00 2.079880833625793457e-01 8.827768266201019287e-02 2.935281991958618164e-01
4.100000000000000000e+04 5.109350085258483887e-01 8.522527813911437988e-01 1.286679863929748535e+00 1.962390244007110596e-01 8.731787651777267456e-02 2.766169309616088867e-01
4.150000000000000000e+04 4.198588132858276367e-01 5.411105155944824219e-01 1.425594806671142578e+00 2.050957381725311279e-01 1.034234836697578430e-01 3.115323483943939209e-01
4.200000000000000000e+04 5.267251729965209961e-01 7.296677231788635254e-01 1.360041141510009766e+00 1.868598908185958862e-01 9.229996800422668457e-02 3.227573335170745850e-01
4.250000000000000000e+04 4.911078810691833496e-01 9.723809957504272461e-01 1.241145968437194824e+00 2.083280831575393677e-01 9.568412601947784424e-02 3.040914535522460938e-01
4.300000000000000000e+04 4.337100088596343994e-01 9.544647336006164551e-01 1.420240759849548340e+00 2.013095021247863770e-01 1.011201962828636169e-01 2.851407527923583984e-01
4.350000000000000000e+04 4.496305286884307861e-01 1.029484272003173828e+00 1.149673223495483398e+00 1.916085034608840942e-01 1.078496053814888000e-01 3.088982701301574707e-01
4.400000000000000000e+04 3.729252219200134277e-01 9.411307573318481445e-01 1.155598163604736328e+00 2.023939490318298340e-01 1.031657680869102478e-01 2.862432003021240234e-01
4.450000000000000000e+04 4.873899221420288086e-01 9.778431057929992676e-01 1.384804725646972656e+00 1.960843801498413086e-01 9.557774662971496582e-02 3.016160428524017334e-01
4.500000000000000000e+04 5.263879299163818359e-01 1.070195555686950684e+00 1.293457746505737305e+00 1.824025511741638184e-01 9.596147388219833374e-02 3.154013454914093018e-01
4.550000000000000000e+04 3.522219061851501465e-01 8.209503293037414551e-01 1.239064455032348633e+00 1.929845362901687622e-01 9.196704626083374023e-02 3.159037530422210693e-01
4.600000000000000000e+04 4.759988486766815186e-01 8.806871771812438965e-01 1.340735435485839844e+00 1.975512504577636719e-01 9.181206673383712769e-02 3.030121326446533203e-01
4.650000000000000000e+04 4.207411706447601318e-01 8.335916399955749512e-01 1.292361259460449219e+00 2.058891654014587402e-01 9.840907901525497437e-02 2.755151391029357910e-01
4.700000000000000000e+04 3.892550170421600342e-01 7.601944208145141602e-01 1.391067028045654297e+00 1.993162333965301514e-01 1.016711294651031494e-01 2.955203354358673096e-01
4.750000000000000000e+04 4.600386619567871094e-01 8.480700850486755371e-01 1.319793224334716797e+00 1.936705559492111206e-01 9.225399047136306763e-02 2.894679307937622070e-01
4.800000000000000000e+04 5.635641217231750488e-01 8.793793320655822754e-01 1.425738334655761719e+00 2.014127671718597412e-01 9.338327497243881226e-02 2.720933258533477783e-01
4.850000000000000000e+04 3.537660837173461914e-01 8.701075911521911621e-01 1.394938349723815918e+00 1.923213005065917969e-01 9.798160195350646973e-02 3.047387599945068359e-01
4.900000000000000000e+04 4.239791631698608398e-01 9.308367967605590820e-01 1.212323069572448730e+00 1.862383037805557251e-01 1.020667850971221924e-01 3.022591769695281982e-01
4.950000000000000000e+04 3.643739521503448486e-01 6.048951148986816406e-01 1.431797504425048828e+00 1.998475492000579834e-01 9.321821480989456177e-02 2.954281866550445557e-01
5.000000000000000000e+04 4.425294399261474609e-01 1.003398537635803223e+00 1.188671588897705078e+00 2.022312134504318237e-01 1.129616349935531616e-01 2.977220416069030762e-01
5.000000000000000000e+04 6.455010771751403809e-01 1.214080452919006348e+00 1.242081046104431152e+00 2.022312134504318237e-01 1.129616349935531616e-01 2.977220416069030762e-01
5.001400000000000000e+04 4.065035581588745117e-01 1.086672902107238770e+00 1.707130312919616699e+00 1.955512166023254395e-01 1.101418510079383850e-01 2.825737893581390381e-01
